# This data file was created on Mon Aug 29 10:49:47 2016
# GBA 121 cooldown to test some stuff with dc bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472493087.353851, 237.053, 195.318, 10000.0, 1.332618, 0.000397
1472493114.024012, 236.462, 194.938, 100.0, 1.333978, 0.000376
1472493119.121215, 236.35, 194.865, 1000.0, 1.33335, 0.00037
1472493122.253437, 236.282, 194.821, 10000.0, 1.332575, 0.0003773
1472493148.907125, 235.699, 194.447, 100.0, 1.333926, 0.00036649999999999996
1472493154.036554, 235.589, 194.376, 1000.0, 1.33319, 0.00043
1472493157.152634, 235.52, 194.333, 10000.0, 1.33254, 0.000376
1472493183.822405, 234.946, 193.966, 100.0, 1.333851, 0.000376
1472493188.919911, 234.838, 193.896, 1000.0, 1.33321, 0.00041
1472493192.019824, 234.77, 193.854, 10000.0, 1.332459, 0.000375
1472493218.674163, 234.203, 193.493, 100.0, 1.3338186, 0.0003705
1472493223.787362, 234.095, 193.426, 1000.0, 1.33306, 0.00033
1472493226.903507, 234.029, 193.384, 10000.0, 1.332417, 0.00037
1472493253.573122, 233.468, 193.03, 100.0, 1.33375, 0.00036899999999999997
1472493258.686718, 233.362, 192.963, 1000.0, 1.33311, 0.00037999999999999997
1472493261.770891, 233.297, 192.923, 10000.0, 1.332364, 0.000377
1472493288.456926, 232.743, 192.576, 100.0, 1.3336995, 0.0003621
1472493293.570318, 232.637, 192.51, 1000.0, 1.33305, 0.00041
1472493296.686549, 232.573, 192.47, 10000.0, 1.332309, 0.000379
1472493323.356184, 232.027, 192.13, 100.0, 1.333631, 0.000358
1472493328.453726, 231.923, 192.066, 1000.0, 1.33298, 0.00041
1472493331.569595, 231.86, 192.026, 10000.0, 1.332254, 0.000365
1472493358.239458, 231.32, 191.692, 100.0, 1.333587, 0.000358
1472493363.353032, 231.218, 191.629, 1000.0, 1.33287, 0.00043
1472493366.469088, 231.156, 191.59, 10000.0, 1.332211, 0.000375
1472493393.12288, 230.624, 191.264, 100.0, 1.333523, 0.00035999999999999997
1472493398.252698, 230.522, 191.201, 1000.0, 1.33282, 0.00041
1472493401.368385, 230.461, 191.164, 10000.0, 1.332153, 0.00037099999999999996
1472493428.006478, 229.936, 190.844, 100.0, 1.333474, 0.000346
1472493433.119973, 229.836, 190.784, 1000.0, 1.33285, 0.00033999999999999997
1472493436.23584, 229.775, 190.747, 10000.0, 1.332104, 0.000376
1472493462.889669, 229.258, 190.432, 100.0, 1.333418, 0.00035299999999999996
1472493468.003413, 229.158, 190.373, 1000.0, 1.33266, 0.00035
1472493471.119194, 229.098, 190.337, 10000.0, 1.33205, 0.000379
1472493497.773433, 228.588, 190.028, 100.0, 1.333362, 0.000352
1472493502.870807, 228.49, 189.97, 1000.0, 1.33269, 0.00041
1472493505.986758, 228.431, 189.934, 10000.0, 1.332018, 0.000372
1472493532.625165, 227.928, 189.631, 100.0, 1.333315, 0.000347
1472493537.738298, 227.831, 189.573, 1000.0, 1.3326, 0.00043
1472493540.854175, 227.773, 189.539, 10000.0, 1.331952, 0.000375
1472493567.492341, 227.277, 189.241, 100.0, 1.333249, 0.000355
1472493572.621641, 227.182, 189.184, 1000.0, 1.332515, 0.000327
1472493575.737472, 227.124, 189.149, 10000.0, 1.331872, 0.000356
1472493602.423468, 226.633, 188.856, 100.0, 1.333199, 0.000356
