# This data file was created on Tue Aug 30 12:57:39 2016
# GBA 121 cooldown to test some stuff with dc bias 2
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent
1472587086.050698, 50.076, 40.011, 1000.0, 1.297402, 0.002826
1472587089.167075, 50.074, 40.023, 10000.0, 1.291984, 0.002528
1472587115.820339, 50.062, 40.113, 100.0, 1.302412, 0.002194
1472587120.950014, 50.06, 40.128, 1000.0, 1.297355, 0.002811
1472587124.065684, 50.058, 40.137, 10000.0, 1.291984, 0.002532
1472587150.736746, 50.046, 40.21, 100.0, 1.302395, 0.0022069999999999998
1472587155.849384, 50.043, 40.222, 1000.0, 1.297352, 0.002817
1472587158.965465, 50.042, 40.229, 10000.0, 1.291975, 0.002546
1472587185.619505, 50.032, 40.286, 100.0, 1.302394, 0.002214
1472587190.732913, 50.03, 40.296, 1000.0, 1.29735, 0.002805
1472587193.816867, 50.029, 40.302, 10000.0, 1.291972, 0.0025389
1472587220.490359, 50.021, 40.347, 100.0, 1.302323, 0.002174
1472587225.620781, 50.019, 40.355, 1000.0, 1.297349, 0.002797
1472587228.737285, 50.019, 40.36, 10000.0, 1.291981, 0.0025318999999999997
1472587255.410651, 50.014, 40.4, 100.0, 1.302334, 0.0022170000000000002
1472587260.540982, 50.012, 40.407, 1000.0, 1.297323, 0.002827
1472587263.657685, 50.012, 40.411, 10000.0, 1.291943, 0.0025265
1472587290.329104, 50.009, 40.449, 100.0, 1.302354, 0.002215
1472587295.426845, 50.008, 40.456, 1000.0, 1.297318, 0.002805
1472587298.558396, 50.009, 40.461, 10000.0, 1.291926, 0.002533
1472587325.214361, 50.007, 40.493, 100.0, 1.302383, 0.002189
1472587330.328246, 50.006, 40.498, 1000.0, 1.29731, 0.0028
1472587333.444573, 50.006, 40.502, 10000.0, 1.291928, 0.0025299999999999997
1472587360.114114, 50.006, 40.533, 100.0, 1.302312, 0.002218
1472587365.211935, 50.006, 40.539, 1000.0, 1.297326, 0.0027930000000000003
1472587368.328463, 50.007, 40.542, 10000.0, 1.291928, 0.002533
1472587395.001477, 50.006, 40.567, 100.0, 1.302236, 0.002232
1472587400.115261, 50.006, 40.572, 1000.0, 1.297334, 0.002812
1472587403.231383, 50.006, 40.575, 10000.0, 1.291934, 0.002526
1472587429.887434, 50.007, 40.601, 100.0, 1.302406, 0.0022069999999999998
1472587435.000844, 50.007, 40.605, 1000.0, 1.297331, 0.002812
1472587438.116773, 50.007, 40.608, 10000.0, 1.2919, 0.0025310000000000003
1472587464.786805, 50.007, 40.627, 100.0, 1.302305, 0.002251
1472587469.884537, 50.007, 40.631, 1000.0, 1.297286, 0.002812
1472587473.001023, 50.006, 40.634, 10000.0, 1.291924, 0.002523
1472587499.641311, 50.006, 40.653, 100.0, 1.302305, 0.002177
1472587504.7552, 50.006, 40.656, 1000.0, 1.297266, 0.002806
1472587507.855826, 50.007, 40.658, 10000.0, 1.291895, 0.002534
1472587534.512768, 50.006, 40.675, 100.0, 1.302301, 0.002213
1472587539.626749, 50.006, 40.679, 1000.0, 1.297291, 0.0028158
1472587542.742845, 50.005, 40.681, 10000.0, 1.291911, 0.0025350000000000004
1472587569.433085, 50.005, 40.694, 100.0, 1.302301, 0.00219
1472587574.546868, 50.004, 40.697, 1000.0, 1.297287, 0.0028220000000000003
1472587577.630721, 50.005, 40.699, 10000.0, 1.2918985, 0.0025278
1472587604.285143, 50.004, 40.715, 100.0, 1.302308, 0.002232
1472587609.383016, 50.004, 40.718, 1000.0, 1.297221, 0.002797
1472587612.498691, 50.004, 40.72, 10000.0, 1.29208, 0.00236
1472587639.184949, 50.004, 40.731, 100.0, 1.30225, 0.0022400000000000002
1472587644.298907, 50.004, 40.733, 1000.0, 1.297268, 0.002827
1472587647.414795, 50.003, 40.734, 10000.0, 1.29187, 0.00248
1472587674.054452, 50.002, 40.747, 100.0, 1.30229, 0.002215
1472587679.166935, 50.002, 40.748, 1000.0, 1.297255, 0.0028239999999999997
1472587682.282017, 50.003, 40.749, 10000.0, 1.291878, 0.002506
1472587708.929299, 50.002, 40.757, 100.0, 1.30229, 0.002182
