# This data file was created on Tue Mar  7 11:10:02 2017,,,,,,
# capacitor 2-19; sample GBA120; nitrogen cool down,,,,,,
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO,,,,,,
1488919965.930233,131.698,76.373,1000,1.766009,0.000149,15
1488920013.472751,129.532,76.363,100,1.766255,0.000118,1.5
1488920023.899608,129.067,76.365,10000,1.765647,0.000191,15
1488920036.336356,128.514,76.358,1000,1.766166,0.000157,15
1488920083.855015,126.457,76.352,100,1.766522,0.000119,1.5
1488920094.277,126.015,76.342,10000,1.765809,0.000193,15
1488920106.700494,125.495,76.359,1000,1.7663,0.000166,15
1488920154.229169,123.538,76.339,100,1.766597,0.000132,1.5
1488920164.751809,123.117,76.349,10000,1.765882,0.0001879,15
1488920177.32019,122.615,76.342,1000,1.766397,0.000177,15
1488920225.169056,120.749,76.346,100,1.766783,0.0001401,1.5
1488920235.702306,120.347,76.338,10000,1.7659781,0.0001844,15
1488920248.248774,119.872,76.331,1000,1.766476,0.0001845,15
1488920296.071714,118.096,76.321,100,1.766881,0.000142,1.5
1488920306.636786,117.712,76.319,10000,1.766046,0.0001823,15
1488920319.183832,117.26,76.316,1000,1.76654,0.000191,15
1488920366.996271,115.58,76.321,100,1.766798,0.000152,1.5
1488920377.53944,115.218,76.32,10000,1.7660269,0.0001794,15
1488920390.105303,114.789,76.321,1000,1.766581,0.000196,15
1488920437.789799,113.19,76.308,100,1.76703,0.0001675,1.5
1488920448.201838,112.85,76.307,10000,1.7661577,0.000177,15
1488920460.623464,112.447,76.3,1000,1.766616,0.0001963,15
1488920508.153011,110.943,76.3,100,1.767091,0.0001731,1.5
1488920518.576316,110.622,76.297,10000,1.76619,0.0001766,15
1488920531.006935,110.241,76.3,1000,1.7666251,0.0001932,15
1488920588.935054,108.507,76.287,10000,1.766227,0.0001738,15
1488920601.367057,108.145,76.291,1000,1.7666368,0.0001877,15
1488920648.899059,106.795,76.268,100,1.767077,0.000189,1.5
1488920659.309335,106.507,76.265,10000,1.76624,0.00018,15
1488920671.747236,106.166,76.29,1000,1.7666315,0.0001825,15
1488920719.321253,104.895,76.276,100,1.767062,0.000197,1.5
1488920729.844249,104.617,76.283,10000,1.766244,0.000221,15
1488920742.410919,104.289,76.245,1000,1.766623,0.000177,15
1488920860.368741,101.368,76.215,100,1.766508,4.6E-05,1.5
1488920930.743101,99.751,76.217,100,1.766514,0.000204,1.5
1488920941.153887,99.517,76.213,10000,1.765758,0.000226,15
1488920953.558036,99.242,76.203,1000,1.766112,0.0001606,15
1488921001.111962,98.22,76.21,100,1.766468,0.000191,1.5
