# This data file was created on Tue Mar  7 14:10:01 2017
# capacitor 2-19, sample GBA120, nitrogen cool down... Frequencies: 100Hz, 1000Hz, 10000Hz
Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz], Time [s], Temperature A [K], Temperature B [K], Capacitance [pF], Loss tangent, Voltage, Frequency [Hz]
1488915221.048825, 294.22199999999998, 289.38999999999999, 1.760581, 0.000125, 1.5, 100, 1488915173.508008, 294.38999999999999, 289.392, 1.760284, 0.00013899999999999999, 15.0, 1000, 1488915161.0847571, 294.43599999999998, 289.404, 1.7599239, 0.0001706, 15.0, 10000
1488915291.4268219, 293.988, 289.358, 1.7605740000000001, 0.000121, 1.5, 100, 1488915243.9077339, 294.14400000000001, 289.39699999999999, 1.7602869999999999, 0.00013860000000000001, 15.0, 1000, 1488915231.47597, 294.18599999999998, 289.39699999999999, 1.7599279999999999, 0.00016640000000000001, 15.0, 10000
1488915361.8301339, 293.767, 289.17899999999997, 1.760567, 0.000127, 1.5, 100, 1488915314.283735, 293.916, 289.31099999999998, 1.7602899999999999, 0.00013999999999999999, 15.0, 1000, 1488915301.855125, 293.95499999999998, 289.34399999999999, 1.7599290000000001, 0.00016799999999999999, 15.0, 10000
1488915432.223557, 293.553, 289.11399999999998, 1.760578, 0.00012, 1.5, 100, 1488915384.6732011, 293.69600000000003, 289.15699999999998, 1.7602910000000001, 0.00013999999999999999, 15.0, 1000, 1488915372.2454309, 293.73399999999998, 289.16199999999998, 1.7599199999999999, 0.00016530000000000001, 15.0, 10000
1488915502.6371269, 293.351, 289.02100000000002, 1.760586, 0.00012899999999999999, 1.5, 100, 1488915455.069823, 293.48599999999999, 289.096, 1.7602960000000001, 0.00013970000000000001, 15.0, 1000, 1488915442.6421371, 293.52199999999999, 289.10000000000002, 1.7599320000000001, 0.000166, 15.0, 10000
1488915573.0066171, 293.15199999999999, 288.83199999999999, 1.7605850000000001, 0.000116, 1.5, 100, 1488915525.4944971, 293.28699999999998, 288.92700000000002, 1.760297, 0.00014090000000000001, 15.0, 1000, 1488915513.063941, 293.322, 288.976, 1.75993, 0.0001738, 15.0, 10000
1488915643.3985541, 292.96300000000002, 288.78199999999998, 1.7605820000000001, 0.00012669999999999999, 1.5, 100, 1488915595.8549869, 293.089, 288.84500000000003, 1.7602960000000001, 0.00014090000000000001, 15.0, 1000, 1488915583.4370821, 293.12299999999999, 288.83800000000002, 1.7599359999999999, 0.00016980000000000001, 15.0, 10000
1488915713.7662799, 292.779, 288.53300000000002, 1.7605789999999999, 0.000125, 1.5, 100, 1488915666.2347989, 292.90300000000002, 288.72300000000001, 1.7603, 0.00014090000000000001, 15.0, 1000, 1488915653.80231, 292.93599999999998, 288.75700000000001, 1.7599359999999999, 0.00017039999999999999, 15.0, 10000
1488915784.1457391, 292.58600000000001, 288.21899999999999, 1.760607, 0.00011400000000000001, 1.5, 100, 1488915736.609338, 292.71800000000002, 288.39299999999997, 1.7602990000000001, 0.00014090000000000001, 15.0, 1000, 1488915724.1897941, 292.75099999999998, 288.464, 1.7599294000000001, 0.0001705, 15.0, 10000
1488915854.4934371, 292.38999999999999, 287.97899999999998, 1.7605740000000001, 0.00011900000000000001, 1.5, 100, 1488915806.972445, 292.52199999999999, 288.15899999999999, 1.760303, 0.00014139999999999999, 15.0, 1000, 1488915794.561748, 292.55599999999998, 288.185, 1.7599315, 0.0001695, 15.0, 10000
1488915924.8730259, 292.18900000000002, 287.79599999999999, 1.7605850000000001, 0.000115, 1.5, 100, 1488915877.3472281, 292.32400000000001, 287.87400000000002, 1.7603047999999999, 0.00013986000000000001, 15.0, 1000, 1488915864.909832, 292.36000000000001, 287.92200000000003, 1.7599370000000001, 0.0001727, 15.0, 10000
1488915995.2424121, 291.99200000000002, 287.61599999999999, 1.7605919999999999, 0.000115, 1.5, 100, 1488915947.6950431, 292.125, 287.733, 1.7603059999999999, 0.00014090000000000001, 15.0, 1000, 1488915935.278681, 292.16000000000003, 287.77100000000002, 1.7599389999999999, 0.00016699999999999999, 15.0, 10000
1488916065.627749, 291.80500000000001, 287.65100000000001, 1.760613, 0.000126, 1.5, 100, 1488916018.091136, 291.93000000000001, 287.61200000000002, 1.7603089999999999, 0.00014300000000000001, 15.0, 1000, 1488916005.666528, 291.964, 287.61500000000001, 1.7599450000000001, 0.0001693, 15.0, 10000
1488916136.0105121, 291.63600000000002, 287.63, 1.7605869999999999, 0.00012799999999999999, 1.5, 100, 1488916088.4651129, 291.74799999999999, 287.67200000000003, 1.7603089000000001, 0.0001416, 15.0, 1000, 1488916076.0594621, 291.779, 287.66399999999999, 1.7599469999999999, 0.00017000000000000001, 15.0, 10000
1488916206.4272389, 291.47399999999999, 287.55000000000001, 1.760588, 0.00013100000000000001, 1.5, 100, 1488916158.873971, 291.58199999999999, 287.59699999999998, 1.7603120000000001, 0.00013999999999999999, 15.0, 1000, 1488916146.4391551, 291.61099999999999, 287.61399999999998, 1.7599480000000001, 0.0001716, 15.0, 10000
