# This data file was created on Fri Apr 14 13:01:50 2017
# Chip ID: 2-17... Sample: GBA133... helium cool
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to off
1492199480.294801, 93.951, 11.06, 12000.0, 1.782502, 0.001535, 15.0
1492199491.542696, 93.577, 11.053, 1400.0, 1.784903, 0.000577, 15.0
1492199509.781117, 92.97, 11.006, 400.0, 1.7851979, 0.000285, 6.0
1492199516.723084, 92.739, 11.002, 12000.0, 1.782047, 0.0016175, 15.0
1492199527.970239, 92.367, 10.987, 1400.0, 1.784732, 0.000671, 15.0
1492199546.171202, 91.761, 10.957, 400.0, 1.7851161, 0.00033232, 6.0
1492199553.05127, 91.531, 10.936, 12000.0, 1.781519, 0.001689, 15.0
1492199564.250051, 91.159, 10.907, 1400.0, 1.784512, 0.0007631, 15.0
1492199582.470275, 90.554, 10.923, 400.0, 1.7850174, 0.0003866, 6.0
1492199589.398148, 90.323, 10.874, 12000.0, 1.780965, 0.001748, 15.0
1492199600.611643, 89.95, 10.837, 1400.0, 1.784334, 0.000865, 15.0
1492199618.846484, 89.341, 10.831, 400.0, 1.7849443, 0.0004548, 6.0
1492199625.790495, 89.111, 10.836, 12000.0, 1.780425, 0.00179, 15.0
1492199637.021684, 88.738, 10.801, 1400.0, 1.784034, 0.000977, 15.0
1492199655.288786, 88.132, 10.752, 400.0, 1.784798, 0.00053132, 6.0
1492199662.20042, 87.902, 10.735, 12000.0, 1.779861, 0.001808, 15.0
1492199673.4315, 87.53, 10.721, 1400.0, 1.783704, 0.0010908, 15.0
1492199691.634705, 86.923, 10.693, 400.0, 1.7845912, 0.0006206, 6.0
1492199698.543836, 86.693, 10.735, 12000.0, 1.779246, 0.0017957, 15.0
1492199709.791825, 86.319, 10.692, 1400.0, 1.7832719, 0.0011967, 15.0
1492199727.97896, 85.715, 10.65, 400.0, 1.7843721, 0.0007192, 6.0
1492199734.907115, 85.486, 10.611, 12000.0, 1.778649, 0.001797, 15.0
1492199746.105727, 85.114, 10.581, 1400.0, 1.782825, 0.001305, 15.0
1492199764.358562, 84.507, 10.559, 400.0, 1.7841068, 0.0008266, 6.0
1492199771.316079, 84.276, 10.562, 12000.0, 1.778047, 0.001763, 15.0
1492199782.501044, 83.904, 10.547, 1400.0, 1.782344, 0.0014, 15.0
1492199800.753094, 83.298, 10.49, 400.0, 1.783792, 0.0009404, 6.0
1492199807.696071, 83.067, 10.458, 12000.0, 1.7774738, 0.0017126, 15.0
1492199818.877856, 82.694, 10.476, 1400.0, 1.781804, 0.0014883, 15.0
1492199837.063353, 82.09, 10.426, 400.0, 1.783419, 0.0010559, 6.0
1492199844.070983, 81.859, 10.443, 12000.0, 1.776916, 0.00166, 15.0
1492199855.270803, 81.485, 10.352, 1400.0, 1.781205, 0.001551, 15.0
1492199873.522862, 80.879, 10.361, 400.0, 1.7829676, 0.001168, 6.0
1492199880.434301, 80.649, 10.352, 12000.0, 1.776374, 0.001591, 15.0
1492199891.679299, 80.276, 10.324, 1400.0, 1.780607, 0.001606, 15.0
1492199909.918105, 79.673, 10.309, 400.0, 1.7825029, 0.0012741, 6.0
1492199916.8783, 79.444, 10.225, 12000.0, 1.775844, 0.001509, 15.0
1492199928.124898, 79.077, 10.206, 1400.0, 1.779972, 0.001629, 15.0
1492199946.361552, 78.476, 10.261, 400.0, 1.781968, 0.0013654, 6.0
1492199953.287738, 78.248, 10.266, 12000.0, 1.775369, 0.001449, 15.0
1492199964.468573, 77.878, 10.171, 1400.0, 1.779309, 0.001637, 15.0
1492199982.692166, 77.279, 10.154, 400.0, 1.7813675, 0.0014357, 6.0
1492199989.619332, 77.052, 10.14, 12000.0, 1.774926, 0.001363, 15.0
1492200000.799951, 76.682, 10.138, 1400.0, 1.778671, 0.001613, 15.0
1492200019.054154, 76.087, 10.068, 400.0, 1.7807393, 0.0014951, 6.0
1492200025.949423, 75.858, 10.075, 12000.0, 1.774493, 0.001288, 15.0
1492200037.195498, 75.485, 10.069, 1400.0, 1.778031, 0.0015826, 15.0
1492200055.401543, 74.876, 10.028, 400.0, 1.7800723, 0.0015288, 6.0
1492200062.294324, 74.644, 9.9589, 12000.0, 1.774062, 0.001205, 15.0
1492200073.542368, 74.27, 10.001, 1400.0, 1.777407, 0.001532, 15.0
1492200091.809897, 73.661, 9.9274, 400.0, 1.7793894, 0.0015393, 6.0
1492200098.769761, 73.429, 9.9128, 12000.0, 1.773668, 0.001121, 15.0
1492200109.984004, 73.054, 9.8883, 1400.0, 1.7767957, 0.0014687, 15.0
1492200128.268712, 72.448, 9.8879, 400.0, 1.7788072, 0.0015268, 6.0
1492200135.211963, 72.217, 9.8468, 12000.0, 1.773381, 0.001055, 15.0
1492200146.460251, 71.845, 9.8691, 1400.0, 1.77631, 0.001401, 15.0
1492200164.69636, 71.237, 9.7679, 400.0, 1.7781155, 0.0014938, 6.0
1492200171.686123, 71.007, 9.7345, 12000.0, 1.773044, 0.0009695, 15.0
1492200182.887171, 70.636, 9.7386, 1400.0, 1.775739, 0.0013206, 15.0
1492200201.119576, 70.03, 9.7475, 400.0, 1.7774489, 0.0014426, 6.0
1492200208.096468, 69.798, 9.7101, 12000.0, 1.772724, 0.000894, 15.0
1492200219.31078, 69.423, 9.6816, 1400.0, 1.775217, 0.001239, 15.0
1492200237.513637, 68.815, 9.6593, 400.0, 1.7768187, 0.0013739, 6.0
1492200244.505512, 68.583, 9.6205, 12000.0, 1.772456, 0.000827, 15.0
1492200255.751878, 68.212, 9.5843, 1400.0, 1.774751, 0.001156, 15.0
1492200274.020826, 67.607, 9.5661, 400.0, 1.7762179, 0.0012996, 6.0
1492200280.997048, 67.378, 9.586, 12000.0, 1.772175, 0.000763, 15.0
1492200292.22781, 67.001, 9.5229, 1400.0, 1.774286, 0.001075, 15.0
1492200310.447646, 66.392, 9.5201, 400.0, 1.7756447, 0.0012185, 6.0
1492200317.406585, 66.16, 9.4877, 12000.0, 1.7719435, 0.0007022, 15.0
1492200328.622439, 65.787, 9.4281, 1400.0, 1.773854, 0.000992, 15.0
1492200346.824706, 65.179, 9.4557, 400.0, 1.7751085, 0.0011359, 6.0
