# This data file was created on Thu Mar 30 10:56:35 2017
# Chip ID: 2-20... Sample: GBA122... put 100V on it while cooling, turn off bias for coming up
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490895405.2725, 249.944, 160.64, 12000.0, 1.715988, 0.000164, 15.0
1490895416.53147, 249.951, 159.947, 1400.0, 1.716314, 0.000129, 15.0
1490895434.832969, 249.954, 158.836, 400.0, 1.7164457, 0.000119, 6.0
1490895441.760049, 249.954, 158.418, 12000.0, 1.716065, 0.000145, 15.0
1490895453.055574, 249.953, 157.745, 1400.0, 1.7163201, 0.000126, 15.0
1490895471.340785, 249.951, 156.678, 400.0, 1.7164644, 0.0001196, 6.0
1490895478.33308, 249.95, 156.277, 12000.0, 1.716048, 0.000147, 15.0
1490895489.597372, 249.95, 155.639, 1400.0, 1.716323, 0.000131, 15.0
1490895507.897733, 249.951, 154.618, 400.0, 1.7164768, 0.0001199, 6.0
1490895514.872805, 249.951, 154.239, 12000.0, 1.716075, 0.000143, 15.0
1490895526.167585, 249.95, 153.628, 1400.0, 1.716356, 0.000123, 15.0
1490895544.452416, 249.951, 152.658, 400.0, 1.7165062, 0.0001193, 6.0
1490895551.459678, 249.953, 152.294, 12000.0, 1.71611, 0.000151, 15.0
1490895562.75641, 249.954, 151.711, 1400.0, 1.716366, 0.000122, 15.0
1490895581.039145, 249.959, 150.786, 400.0, 1.7165245, 0.0001208, 6.0
1490895587.999099, 249.962, 150.438, 12000.0, 1.716107, 0.000151, 15.0
1490895599.26355, 249.965, 149.885, 1400.0, 1.716385, 0.000124, 15.0
1490895617.532458, 249.964, 149.004, 400.0, 1.7165359, 0.000122, 6.0
1490895624.523619, 249.963, 148.672, 12000.0, 1.716104, 0.000147, 15.0
1490895635.818648, 249.962, 148.142, 1400.0, 1.7163659, 0.0001299, 15.0
1490895654.118866, 249.96, 147.286, 400.0, 1.7164962, 0.0001171, 6.0
1490895661.110878, 249.961, 146.964, 12000.0, 1.716062, 0.000134, 15.0
1490895672.373127, 249.962, 146.448, 1400.0, 1.716333, 0.000127, 15.0
1490895690.69031, 249.964, 145.63, 400.0, 1.7164799, 0.0001188, 6.0
1490895697.634426, 249.964, 145.324, 12000.0, 1.71606, 0.000152, 15.0
1490895708.931426, 249.711, 144.831, 1400.0, 1.716343, 0.000122, 15.0
1490895727.233582, 248.009, 144.046, 400.0, 1.7164251, 0.0001184, 6.0
1490895734.225333, 247.334, 143.747, 12000.0, 1.715935, 0.000139, 15.0
1490895745.488004, 246.257, 143.272, 1400.0, 1.716194, 0.000117, 15.0
1490895763.773801, 244.53, 142.507, 400.0, 1.7163058, 0.0001175, 6.0
1490895770.73437, 243.883, 142.218, 12000.0, 1.715826, 0.000147, 15.0
1490895782.01301, 242.834, 141.749, 1400.0, 1.716087, 0.000125, 15.0
1490895800.332089, 241.16, 140.992, 400.0, 1.716068, 0.000119, 6.0
1490895807.291912, 240.527, 140.705, 12000.0, 1.715448, 0.000155, 15.0
1490895818.569363, 239.515, 140.242, 1400.0, 1.715719, 0.000127, 15.0
1490895836.870256, 237.89, 139.492, 400.0, 1.7158169, 0.0001192, 6.0
1490895843.86183, 237.271, 139.207, 12000.0, 1.715331, 0.000158, 15.0
1490895855.156428, 236.288, 138.747, 1400.0, 1.715594, 0.00013, 15.0
1490895873.442555, 234.707, 138.005, 400.0, 1.715687, 0.0001209, 6.0
1490895880.403799, 234.106, 137.722, 12000.0, 1.71515, 0.000174, 15.0
1490895891.684075, 233.143, 137.265, 1400.0, 1.71547, 0.000133, 15.0
1490895909.970832, 231.597, 136.519, 400.0, 1.715571, 0.0001229, 6.0
1490895916.961289, 231.012, 136.234, 12000.0, 1.715037, 0.000182, 15.0
1490895928.225468, 230.072, 135.778, 1400.0, 1.715334, 0.00014, 15.0
1490895946.504209, 228.571, 135.041, 400.0, 1.7154178, 0.0001266, 6.0
1490895953.478395, 228.001, 134.761, 12000.0, 1.714804, 0.0001772, 15.0
1490895964.772496, 227.085, 134.313, 1400.0, 1.715157, 0.000156, 15.0
1490895983.042721, 225.621, 133.59, 400.0, 1.715231, 0.0001335, 6.0
1490895989.985998, 225.065, 133.317, 12000.0, 1.71439, 0.000187, 15.0
1490896001.264383, 224.175, 132.874, 1400.0, 1.714707, 0.000163, 15.0
1490896019.548586, 222.745, 132.161, 400.0, 1.7148322, 0.0001419, 6.0
