# This data file was created on Wed Mar 29 13:34:10 2017
# Chip ID: 2-20... Sample: GBA122... check loss peaks with 60V bias
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage [V]
# DC bias set to low
1490819761.53704, 92.928, 16.402, 12000.0, 1.703246, 8.5e-05, 15.0
1490819772.714747, 92.371, 16.381, 1400.0, 1.703342, 5.8e-05, 15.0
1490819790.909048, 91.465, 16.32, 400.0, 1.7033421, 3.83e-05, 6.0
1490819797.770953, 91.125, 16.251, 12000.0, 1.70319, 8.8e-05, 15.0
1490819808.949009, 90.566, 16.247, 1400.0, 1.703259, 4.35e-05, 15.0
1490819827.138127, 89.656, 16.179, 400.0, 1.7032851, 3.84e-05, 6.0
1490819834.049103, 89.309, 16.153, 12000.0, 1.703115, 0.000101, 15.0
1490819845.278927, 88.748, 16.113, 1400.0, 1.703216, 4.9e-05, 15.0
1490819863.517066, 87.839, 16.015, 400.0, 1.7032315, 3.86e-05, 6.0
1490819870.461196, 87.494, 16.007, 12000.0, 1.703044, 0.000104, 15.0
1490819881.659242, 86.934, 15.963, 1400.0, 1.703167, 4.8e-05, 15.0
1490819899.894529, 86.029, 15.829, 400.0, 1.703173, 3.9e-05, 6.0
1490819906.804344, 85.685, 15.85, 12000.0, 1.702992, 0.000118, 15.0
