# This data file was created on Wed Nov 16 10:34:43 2016
# GBA 124 Helium run reproduce and play with DC Voltage
Time [s], Temperature A [K], Temperature B [K], Frequency [Hz], Capacitance [pF], Loss tangent, Voltage
# DC bias set to LO
1479323403.826484, 129.405, 97.488, 10000.0, 1.295496, 0.0002586, 15.0
1479323416.257593, 129.299, 97.532, 1000.0, 1.295912, 0.000212, 15.0
1479323463.775448, 128.906, 97.707, 100.0, 1.29617, 0.00015, 1.5
1479323474.204262, 128.822, 97.746, 10000.0, 1.295504, 0.0002618, 15.0
1479323486.637271, 128.724, 97.792, 1000.0, 1.295929, 0.000217, 15.0
1479323534.141412, 128.358, 97.972, 100.0, 1.29624, 0.00018, 1.5
1479323544.558643, 128.28, 98.012, 10000.0, 1.295516, 0.00026, 15.0
1479323556.973822, 128.188, 98.059, 1000.0, 1.295936, 0.000223, 15.0
1479323604.492454, 127.848, 98.242, 100.0, 1.29611, 0.00029, 1.5
1479323614.913337, 127.774, 98.281, 10000.0, 1.295506, 0.0002569, 15.0
1479323627.333676, 127.69, 98.33, 1000.0, 1.295936, 0.000216, 15.0
1479323674.960694, 127.374, 98.514, 100.0, 1.2962, 0.00017, 1.5
1479323685.50209, 127.306, 98.554, 10000.0, 1.295513, 0.000258, 15.0
1479323698.063774, 127.226, 98.603, 1000.0, 1.295945, 0.000225, 15.0
1479323745.853755, 126.929, 98.79, 100.0, 1.29615, 0.00026, 1.5
1479323756.370793, 126.865, 98.831, 10000.0, 1.295517, 0.0002626, 15.0
1479323768.924311, 126.791, 98.879, 1000.0, 1.295949, 0.000221, 15.0
1479323816.72447, 126.518, 99.07, 100.0, 1.29624, 0.000215, 1.5
1479323827.273556, 126.46, 99.111, 10000.0, 1.295519, 0.000257, 15.0
1479323839.858625, 126.392, 99.16, 1000.0, 1.295954, 0.000227, 15.0
1479323887.505739, 126.134, 97.249, 100.0, 1.29625, 0.00027, 1.5
1479323897.920749, 126.073, 96.518, 10000.0, 1.2955259, 0.0002552, 15.0
1479323910.348526, 125.995, 95.655, 1000.0, 1.2959694, 0.0002249, 15.0
1479323957.904889, 125.637, 92.513, 100.0, 1.2963, 0.00015, 1.5
1479323968.349207, 125.545, 91.871, 10000.0, 1.295532, 0.000259, 15.0
1479323980.771325, 125.429, 91.129, 1000.0, 1.295958, 0.000235, 15.0
1479324028.30173, 124.929, 88.5, 100.0, 1.29616, 0.00012, 1.5
1479324038.736914, 124.807, 87.962, 10000.0, 1.295398, 0.0002571, 15.0
